time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,solar
1640237400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,17.67,17.67,4.29,0.41,1017.0,2.17,2.58,205,0.81,2,16.093,276.0,NAN,"{'azimuth': 158, 'altitude': 32, 'dni': 399.2, 'ghi': 233.8, 'dhi': 21.3, 'etr': 1406.5}"
1640241000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,19.67,19.67,3.94,0.35,1016.1,1.87,2.12,144,0.6,3,16.093,276.2,NAN,"{'azimuth': 174, 'altitude': 36, 'dni': 565.5, 'ghi': 362.7, 'dhi': 33, 'etr': 1406.5}"
1640244600,Partly Cloudy,partly-cloudy-day,0.0,0.0,21.27,21.27,3.06,0.3,1014.9,1.86,1.86,133,0.43,3,16.093,275.4,NAN,"{'azimuth': 191, 'altitude': 35, 'dni': 695.7, 'ghi': 440.1, 'dhi': 40, 'etr': 1406.5}"
1640248200,Partly Cloudy,partly-cloudy-day,0.0,0.0,22.49,22.49,2.29,0.26,1013.7,1.74,1.74,163,0.42,3,16.093,274.2,NAN,"{'azimuth': 206, 'altitude': 31, 'dni': 669.8, 'ghi': 378.6, 'dhi': 34.4, 'etr': 1406.5}"
1640251800,Partly Cloudy,partly-cloudy-day,0.0,0.0,23.12,23.12,1.66,0.24,1013.1,1.56,1.56,209,0.32,2,16.093,273.2,NAN,"{'azimuth': 220, 'altitude': 24, 'dni': 662.7, 'ghi': 294.5, 'dhi': 26.8, 'etr': 1406.5}"
1640255400,Clear,clear-day,0.0,0.0,22.71,22.71,1.92,0.25,1012.9,1.47,1.47,220,0.24,1,16.093,273.2,NAN,"{'azimuth': 230, 'altitude': 15, 'dni': 553.8, 'ghi': 153.7, 'dhi': 14, 'etr': 1406.5}"
1640259000,Clear,clear-day,0.0,0.0,20.33,20.33,2.13,0.3,1012.9,1.23,1.23,231,0.2,0,16.093,273.3,NAN,"{'azimuth': 239, 'altitude': 4, 'dni': 204.7, 'ghi': 30.8, 'dhi': 2.8, 'etr': 1406.5}"
1640262600,Clear,clear-night,0.0,0.0,17.71,17.71,1.94,0.35,1013.4,1.07,1.07,246,0.17,0,16.093,272.6,NAN,NAN
1640266200,Clear,clear-night,0.0,0.0,15.9,15.9,2.94,0.42,1014.1,1.23,1.23,55,0.12,0,16.093,272.2,NAN,NAN
1640269800,Clear,clear-night,0.0,0.0,13.85,13.85,3.79,0.51,1014.9,1.63,1.63,59,0.11,0,16.093,273.8,NAN,NAN
1640273400,Clear,clear-night,0.0,0.0,12.24,12.24,3.91,0.57,1015.4,1.84,1.84,67,0.09,0,16.093,275.5,NAN,NAN
1640277000,Clear,clear-night,0.0,0.0,11.3,11.3,4.05,0.61,1015.7,1.76,1.76,76,0.08,0,16.093,275.1,NAN,NAN
1640280600,Clear,clear-night,0.0,0.0,10.55,10.57,3.92,0.64,1015.8,1.76,1.84,81,0.25,0,16.093,274.3,NAN,NAN
1640284200,Partly Cloudy,partly-cloudy-night,0.0,0.0,10.0,9.8,3.67,0.65,1015.4,1.67,1.78,84,0.46,0,16.093,273.9,NAN,NAN
1640287800,Partly Cloudy,partly-cloudy-night,0.0,0.0,9.73,9.33,3.51,0.65,1014.8,1.47,1.5,87,0.42,0,16.093,273.4,NAN,NAN
1640291400,Clear,clear-night,0.0,0.0,9.41,9.02,3.45,0.66,1014.6,1.46,1.47,86,0.28,0,16.093,273.5,NAN,NAN
1640295000,Partly Cloudy,partly-cloudy-night,0.0,0.0,9.05,8.5,3.1,0.66,1014.2,1.55,1.58,80,0.36,0,16.093,273.4,NAN,NAN
1640298600,Partly Cloudy,partly-cloudy-night,0.0,0.0,8.61,7.99,2.52,0.66,1013.9,1.57,1.6,71,0.56,0,16.093,273.4,NAN,NAN
1640302200,Partly Cloudy,partly-cloudy-night,0.0,0.0,7.75,7.11,2.23,0.68,1014.0,1.48,1.5,63,0.35,0,16.093,272.7,NAN,NAN
1640305800,Clear,clear-night,0.0,0.0,6.88,6.01,2.13,0.72,1014.5,1.57,1.62,60,0.11,0,16.093,272.6,NAN,NAN
1640309400,Clear,clear-night,0.0,0.0,6.56,5.65,2.22,0.74,1015.0,1.57,1.63,65,0.09,0,16.093,274.0,NAN,NAN
1640313000,Clear,clear-day,0.0,0.0,7.24,6.55,2.71,0.73,1015.7,1.45,1.51,83,0.03,0,16.093,275.0,NAN,"{'azimuth': 123, 'altitude': 7, 'dni': 304.7, 'ghi': 54.3, 'dhi': 4.9, 'etr': 1406.6}"
1640316600,Clear,clear-day,0.0,0.0,10.25,9.98,3.27,0.62,1016.3,1.54,1.68,115,0.0,1,16.093,276.7,NAN,"{'azimuth': 132, 'altitude': 17, 'dni': 662.3, 'ghi': 212.1, 'dhi': 19.3, 'etr': 1406.6}"
1640320200,Clear,clear-day,0.0,0.0,14.98,15.02,3.52,0.46,1016.6,1.7,2.02,153,0.0,2,16.093,278.6,NAN,"{'azimuth': 143, 'altitude': 26, 'dni': 782.4, 'ghi': 375.3, 'dhi': 34.1, 'etr': 1406.6}"
1640323800,Clear,clear-day,0.0,0.0,18.65,18.65,3.38,0.36,1016.3,1.87,2.27,183,0.0,3,16.093,280.8,NAN,"{'azimuth': 157, 'altitude': 32, 'dni': 841, 'ghi': 494.2, 'dhi': 44.9, 'etr': 1406.6}"
1640327400,Clear,clear-day,0.0,0.0,20.69,20.69,3.18,0.31,1015.4,1.57,1.85,185,0.01,4,16.093,283.2,NAN,"{'azimuth': 174, 'altitude': 36, 'dni': 863.4, 'ghi': 552.3, 'dhi': 50.2, 'etr': 1406.6}"
1640331000,Clear,clear-day,0.0,0.0,22.25,22.25,2.91,0.28,1014.5,1.23,1.36,232,0.01,4,16.093,283.3,NAN,"{'azimuth': 190, 'altitude': 35, 'dni': 859.8, 'ghi': 543.8, 'dhi': 49.4, 'etr': 1406.7}"
1640334600,Clear,clear-day,0.0,0.0,22.39,22.39,2.68,0.27,1013.7,1.05,1.06,302,0.06,3,16.093,282.9,NAN,"{'azimuth': 206, 'altitude': 31, 'dni': 816.4, 'ghi': 463.2, 'dhi': 42.1, 'etr': 1406.7}"
1640338200,Clear,clear-day,0.0,0.0,21.93,21.93,2.78,0.28,1013.2,1.23,1.42,325,0.14,2,16.093,283.8,NAN,"{'azimuth': 219, 'altitude': 24, 'dni': 727.7, 'ghi': 325, 'dhi': 29.5, 'etr': 1406.7}"
1640341800,Clear,clear-day,0.0,0.0,22.27,22.27,3.35,0.29,1013.1,1.47,1.73,316,0.2,1,16.093,285.1,NAN,"{'azimuth': 230, 'altitude': 15, 'dni': 566.4, 'ghi': 158.6, 'dhi': 14.4, 'etr': 1406.7}"
1640345400,Clear,clear-day,0.0,0.0,20.64,20.64,3.68,0.33,1013.1,1.3,1.33,325,0.29,0,16.093,286.8,NAN,"{'azimuth': 239, 'altitude': 4, 'dni': 201.9, 'ghi': 30.2, 'dhi': 2.7, 'etr': 1406.7}"
1640349000,Clear,clear-night,0.0,0.0,17.73,17.73,3.37,0.38,1013.6,1.35,1.35,344,0.3,0,16.093,288.6,NAN,NAN
1640352600,Partly Cloudy,partly-cloudy-night,0.0,0.0,15.58,15.58,3.97,0.46,1014.6,1.59,1.69,6,0.33,0,16.093,289.9,NAN,NAN
1640356200,Partly Cloudy,partly-cloudy-night,0.0,0.0,13.63,13.63,4.57,0.54,1015.4,1.88,2.11,32,0.43,0,16.093,291.4,NAN,NAN
1640359800,Partly Cloudy,partly-cloudy-night,0.0,0.0,12.36,12.36,4.6,0.59,1015.9,1.86,2.04,51,0.52,0,16.093,292.5,NAN,NAN
1640363400,Partly Cloudy,partly-cloudy-night,0.0,0.0,11.73,11.73,4.76,0.62,1016.1,1.65,1.75,58,0.59,0,16.093,292.9,NAN,NAN
1640367000,Clear,clear-night,0.0,0.0,11.01,11.03,4.52,0.64,1016.3,1.54,1.61,60,0.29,0,16.093,291.9,NAN,NAN
1640370600,Clear,clear-night,0.0,0.0,10.22,10.11,4.19,0.66,1016.2,1.41,1.46,68,0.01,0,16.093,290.6,NAN,NAN
1640374200,Clear,clear-night,0.0,0.0,9.63,9.3,4.16,0.69,1016.0,1.41,1.51,68,0.03,0,16.093,289.5,NAN,NAN
1640377800,Clear,clear-night,0.0,0.0,9.15,8.95,4.21,0.71,1016.0,1.36,1.49,64,0.03,0,16.093,287.7,NAN,NAN
1640381400,Clear,clear-night,0.0,0.0,8.74,8.76,4.02,0.72,1015.9,1.17,1.26,59,0.03,0,16.093,286.4,NAN,NAN
1640385000,Clear,clear-night,0.0,0.0,8.32,8.32,3.64,0.72,1015.5,1.11,1.22,54,0.03,0,16.093,285.8,NAN,NAN
1640388600,Clear,clear-night,0.0,0.0,7.58,7.58,3.48,0.75,1015.6,0.98,1.08,76,0.09,0,16.093,285.1,NAN,NAN
1640392200,Clear,clear-night,0.0,0.0,6.82,6.86,3.45,0.79,1016.3,0.89,0.92,88,0.12,0,16.093,283.8,NAN,NAN
1640395800,Clear,clear-night,0.0,0.0,6.36,5.99,3.19,0.8,1016.9,1.2,1.21,68,0.07,0,16.093,282.3,NAN,NAN
1640399400,Clear,clear-day,0.0,0.0,6.92,6.55,3.4,0.78,1017.8,1.26,1.28,69,0.02,0,16.093,281.6,NAN,"{'azimuth': 122, 'altitude': 7, 'dni': 302.8, 'ghi': 54, 'dhi': 4.9, 'etr': 1406.8}"
1640403000,Clear,clear-day,0.0,0.0,9.87,9.92,4.03,0.67,1018.4,1.07,1.07,90,0.04,1,16.093,281.6,NAN,"{'azimuth': 132, 'altitude': 17, 'dni': 660.2, 'ghi': 212.7, 'dhi': 19.3, 'etr': 1406.8}"
1640406600,Partly Cloudy,partly-cloudy-day,0.0,0.0,14.15,14.15,4.83,0.53,1018.6,1.0,1.05,132,0.32,2,16.093,281.6,NAN,"{'azimuth': 143, 'altitude': 26, 'dni': 660.3, 'ghi': 312, 'dhi': 28.4, 'etr': 1406.8}"
1640410200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,17.49,17.49,5.59,0.45,1018.4,1.02,1.07,193,0.6,3,16.093,281.4,NAN,"{'azimuth': 157, 'altitude': 32, 'dni': 573.3, 'ghi': 337.9, 'dhi': 30.7, 'etr': 1406.8}"
1640413800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,19.51,19.51,5.81,0.41,1017.6,1.15,1.15,214,0.63,3,16.093,281.3,NAN,"{'azimuth': 173, 'altitude': 36, 'dni': 555.6, 'ghi': 355.5, 'dhi': 32.3, 'etr': 1406.8}"
1640417400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,20.83,20.83,5.8,0.38,1016.6,1.49,1.58,258,0.69,3,16.093,281.2,NAN,"{'azimuth': 190, 'altitude': 35, 'dni': 507.1, 'ghi': 321.4, 'dhi': 29.2, 'etr': 1406.8}"
1640421000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,21.7,21.7,5.74,0.35,1015.8,1.78,2.05,279,0.75,2,16.093,281.2,NAN,"{'azimuth': 206, 'altitude': 31, 'dni': 445.5, 'ghi': 253.3, 'dhi': 23, 'etr': 1406.8}"
1640424600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,22.12,22.12,5.74,0.35,1015.3,1.81,2.25,261,0.77,1,16.093,281.4,NAN,"{'azimuth': 219, 'altitude': 24, 'dni': 393.3, 'ghi': 177.9, 'dhi': 16.2, 'etr': 1406.8}"
1640428200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,21.36,21.36,5.98,0.37,1015.2,1.87,2.61,290,0.59,1,16.093,281.4,NAN,"{'azimuth': 230, 'altitude': 15, 'dni': 390.9, 'ghi': 103.7, 'dhi': 9.4, 'etr': 1406.8}"
1640431800,Partly Cloudy,partly-cloudy-day,0.0,0.0,19.5,19.5,5.75,0.41,1015.3,1.85,2.46,323,0.54,0,16.093,280.8,NAN,"{'azimuth': 239, 'altitude': 4, 'dni': 185.5, 'ghi': 30.9, 'dhi': 2.8, 'etr': 1406.8}"
1640435400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,17.45,17.45,5.05,0.44,1015.8,1.67,1.87,326,0.71,0,16.093,280.5,NAN,NAN
1640439000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,15.45,15.45,5.36,0.51,1016.5,1.6,1.82,351,0.73,0,16.093,280.7,NAN,NAN
1640442600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,13.65,13.65,5.83,0.59,1017.1,1.68,2.0,23,0.6,0,16.093,281.5,NAN,NAN
1640446200,Partly Cloudy,partly-cloudy-night,0.0,0.0,12.21,12.21,5.73,0.65,1017.5,1.69,2.0,43,0.53,0,16.093,282.2,NAN,NAN
1640449800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,11.27,11.27,5.53,0.68,1017.7,1.75,1.99,51,0.64,0,16.093,282.8,NAN,NAN
1640453400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.63,10.63,5.07,0.68,1017.5,1.81,1.97,56,0.75,0,16.093,283.6,NAN,NAN
1640457000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.05,10.09,4.61,0.69,1017.3,1.5,1.54,57,0.6,0,16.093,284.6,NAN,NAN
1640460600,Partly Cloudy,partly-cloudy-night,0.0,0.0,9.52,9.18,4.24,0.7,1017.1,1.51,1.58,66,0.44,0,16.093,285.6,NAN,NAN
1640464200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.82,8.08,3.85,0.71,1017.0,1.71,1.87,71,0.62,0,16.093,286.5,NAN,NAN
1640467800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.2,7.61,3.41,0.72,1016.8,1.49,1.6,82,0.75,0,16.093,287.3,NAN,NAN
1640471400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.08,7.58,2.96,0.7,1016.5,1.4,1.45,90,0.83,0,16.093,288.8,NAN,NAN
1640475000,Overcast,cloudy,0.0,0.0,8.39,7.83,2.38,0.66,1016.6,1.49,1.52,98,0.89,0,16.093,290.4,NAN,NAN
1640478600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.99,8.33,2.18,0.62,1017.1,1.67,1.71,97,0.81,0,16.093,291.5,NAN,NAN
1640482200,Overcast,cloudy,0.0,0.0,9.52,8.96,2.41,0.61,1017.8,1.6,1.63,95,0.88,0,16.093,292.8,NAN,NAN
1640485800,Overcast,cloudy,0.0,0.0,10.31,10.13,2.54,0.59,1018.6,1.74,2.05,99,0.96,0,16.093,294.5,NAN,"{'azimuth': 122, 'altitude': 7, 'dni': 94.5, 'ghi': 16.8, 'dhi': 1.5, 'etr': 1406.9}"
1640489400,Overcast,cloudy,0.0,0.0,12.06,12.09,2.85,0.53,1019.3,1.84,2.21,99,0.95,1,16.093,296.4,NAN,"{'azimuth': 132, 'altitude': 17, 'dni': 205.3, 'ghi': 65, 'dhi': 5.9, 'etr': 1406.9}"
1640493000,Overcast,cloudy,0.0,0.0,14.78,14.78,3.44,0.47,1019.8,1.78,2.19,103,0.95,1,16.093,297.5,NAN,"{'azimuth': 143, 'altitude': 26, 'dni': 243.7, 'ghi': 116.9, 'dhi': 10.6, 'etr': 1406.9}"
1640496600,Overcast,cloudy,0.0,0.0,17.33,17.33,3.91,0.41,1020.1,1.7,2.02,130,0.95,2,16.093,297.4,NAN,"{'azimuth': 157, 'altitude': 32, 'dni': 257.3, 'ghi': 150.9, 'dhi': 13.7, 'etr': 1406.9}"
1640500200,Overcast,cloudy,0.0,0.0,18.85,18.85,3.97,0.37,1019.8,1.54,1.55,171,0.98,3,16.093,296.7,NAN,"{'azimuth': 173, 'altitude': 36, 'dni': 238, 'ghi': 152.3, 'dhi': 13.8, 'etr': 1406.9}"
1640503800,Overcast,cloudy,0.0,0.0,19.75,19.75,3.66,0.35,1019.0,1.97,2.14,173,0.99,2,16.093,296.4,NAN,"{'azimuth': 190, 'altitude': 35, 'dni': 227.5, 'ghi': 144.2, 'dhi': 13.1, 'etr': 1406.9}"
1640507400,Overcast,cloudy,0.0,0.0,20.12,20.12,3.28,0.33,1018.2,2.48,2.59,151,0.98,2,16.093,297.0,NAN,"{'azimuth': 206, 'altitude': 31, 'dni': 226.9, 'ghi': 129.2, 'dhi': 11.7, 'etr': 1406.9}"
1640511000,Overcast,cloudy,0.0042,0.01,20.08,20.08,3.45,0.33,1017.6,2.36,2.36,161,0.98,1,16.093,297.9,rain,"{'azimuth': 219, 'altitude': 24, 'dni': 205.7, 'ghi': 92.6, 'dhi': 8.4, 'etr': 1406.9}"
1640514600,Overcast,cloudy,0.016,0.02,19.68,19.68,4.28,0.36,1017.3,2.28,2.28,197,0.99,0,16.093,298.8,rain,"{'azimuth': 230, 'altitude': 15, 'dni': 162.9, 'ghi': 46.1, 'dhi': 4.2, 'etr': 1406.9}"
1640518200,Overcast,cloudy,0.0173,0.03,18.3,18.3,4.94,0.41,1017.4,2.15,2.15,212,0.99,0,16.093,299.6,rain,"{'azimuth': 239, 'altitude': 5, 'dni': 59.4, 'ghi': 9.2, 'dhi': 0.8, 'etr': 1406.9}"
1640521800,Overcast,cloudy,0.0048,0.01,16.78,16.78,5.13,0.46,1018.2,1.71,1.71,195,0.97,0,16.093,300.0,rain,NAN
1640525400,Overcast,cloudy,0.0,0.0,15.81,15.81,5.45,0.5,1019.2,1.48,1.48,141,0.92,0,16.093,300.4,NAN,NAN
1640529000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.89,14.89,5.41,0.53,1019.8,1.54,1.54,69,0.87,0,16.093,301.6,NAN,NAN
1640532600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,13.97,13.97,5.1,0.55,1020.2,1.71,1.71,71,0.87,0,16.093,303.0,NAN,NAN
1640536200,Overcast,cloudy,0.0,0.0,12.81,12.81,5.13,0.6,1020.4,1.54,1.54,74,0.88,0,16.093,304.2,NAN,NAN
1640539800,Mostly Cloudy,partly-cloudy-night,0.0297,0.03,11.69,11.69,5.6,0.66,1020.4,1.47,2.16,93,0.82,0,16.093,306.3,rain,NAN
1640543400,Mostly Cloudy,partly-cloudy-night,0.0447,0.04,11.01,11.01,6.0,0.71,1020.4,1.6,2.97,89,0.6,0,16.093,308.4,rain,NAN
1640547000,Partly Cloudy,partly-cloudy-night,0.02,0.03,10.56,10.6,5.72,0.72,1020.3,1.71,2.81,61,0.45,0,16.093,310.7,rain,NAN
1640550600,Partly Cloudy,partly-cloudy-night,0.0048,0.01,10.0,9.69,5.24,0.72,1020.0,1.76,2.43,58,0.52,0,16.093,312.6,rain,NAN
1640554200,Partly Cloudy,partly-cloudy-night,0.0,0.0,9.35,8.7,4.86,0.74,1019.9,1.67,1.97,52,0.54,0,16.093,311.8,NAN,NAN
1640557800,Partly Cloudy,partly-cloudy-night,0.0053,0.01,8.83,8.18,4.7,0.75,1019.7,1.61,1.67,37,0.48,0,16.093,309.5,rain,NAN
1640561400,Partly Cloudy,partly-cloudy-night,0.0059,0.02,8.48,8.22,4.79,0.78,1019.7,1.37,1.38,40,0.47,0,16.093,311.4,rain,NAN
1640565000,Partly Cloudy,partly-cloudy-night,0.0074,0.03,8.32,8.04,4.88,0.79,1020.1,1.36,1.56,60,0.46,0,16.093,313.6,rain,NAN
1640568600,Partly Cloudy,partly-cloudy-night,0.0103,0.03,8.24,7.51,4.97,0.8,1020.5,1.6,2.64,59,0.36,0,16.093,310.6,rain,NAN
1640572200,Clear,clear-day,0.0138,0.03,8.69,7.9,5.16,0.78,1021.1,1.73,3.85,62,0.29,0,16.093,307.5,rain,"{'azimuth': 122, 'altitude': 7, 'dni': 266.2, 'ghi': 46.8, 'dhi': 4.3, 'etr': 1407}"
1640575800,Clear,clear-day,0.0196,0.03,10.71,10.34,5.29,0.69,1021.5,1.78,4.27,60,0.26,1,16.093,306.5,rain,"{'azimuth': 132, 'altitude': 17, 'dni': 593.9, 'ghi': 188.4, 'dhi': 17.1, 'etr': 1407}"
1640579400,Clear,clear-day,0.0169,0.02,13.89,13.94,5.79,0.58,1021.6,1.59,3.83,41,0.22,2,16.093,306.7,rain,"{'azimuth': 143, 'altitude': 26, 'dni': 718.7, 'ghi': 343.7, 'dhi': 31.2, 'etr': 1407}"
1640583000,Clear,clear-day,0.141,0.04,16.68,16.68,6.63,0.51,1021.3,1.61,3.31,280,0.2,3,16.093,305.9,rain,"{'azimuth': 157, 'altitude': 32, 'dni': 782.1, 'ghi': 459, 'dhi': 41.7, 'etr': 1407}"
1640586600,Clear,clear-day,0.2335,0.05,18.44,18.44,7.07,0.47,1020.3,1.88,3.44,276,0.2,3,16.093,305.3,rain,"{'azimuth': 173, 'altitude': 36, 'dni': 805.5, 'ghi': 516, 'dhi': 46.9, 'etr': 1407}"
1640590200,Clear,clear-day,0.1435,0.04,19.67,19.67,7.0,0.44,1019.2,2.21,4.02,295,0.2,3,16.093,304.7,rain,"{'azimuth': 190, 'altitude': 35, 'dni': 803.3, 'ghi': 510.1, 'dhi': 46.4, 'etr': 1407}"
1640593800,Clear,clear-day,0.066,0.03,19.79,19.79,6.94,0.43,1018.3,2.52,4.28,316,0.22,2,16.093,302.8,rain,"{'azimuth': 206, 'altitude': 31, 'dni': 767.4, 'ghi': 438.2, 'dhi': 39.8, 'etr': 1407}"
1640597400,Clear,clear-day,0.0362,0.02,19.5,19.5,7.04,0.44,1017.8,2.55,3.99,328,0.23,1,16.093,301.3,rain,"{'azimuth': 219, 'altitude': 24, 'dni': 699.4, 'ghi': 315.8, 'dhi': 28.7, 'etr': 1407.1}"
1640601000,Clear,clear-day,0.0324,0.02,19.97,19.97,7.21,0.44,1017.5,2.37,3.73,331,0.22,1,16.093,300.3,rain,"{'azimuth': 230, 'altitude': 15, 'dni': 568, 'ghi': 161.4, 'dhi': 14.7, 'etr': 1407.1}"
1640604600,Clear,clear-day,0.0293,0.02,18.76,18.76,7.32,0.47,1017.6,2.38,3.96,319,0.22,0,16.093,301.2,rain,"{'azimuth': 239, 'altitude': 5, 'dni': 210.9, 'ghi': 33.4, 'dhi': 3, 'etr': 1407.1}"
1640608200,Partly Cloudy,partly-cloudy-night,0.0198,0.02,16.33,16.33,7.18,0.55,1018.1,2.39,3.9,326,0.36,0,16.093,301.8,rain,NAN
1640611800,Partly Cloudy,partly-cloudy-night,0.0092,0.01,14.48,14.48,7.0,0.61,1019.1,2.2,3.46,4,0.49,0,16.093,300.2,rain,NAN
1640615400,Partly Cloudy,partly-cloudy-night,0.0031,0.01,12.87,12.87,7.21,0.69,1019.9,1.97,3.14,32,0.35,0,16.093,297.6,rain,NAN
1640619000,Clear,clear-night,0.0,0.0,11.73,11.73,7.38,0.75,1020.1,1.79,2.95,43,0.27,0,16.093,295.8,NAN,NAN
1640622600,Partly Cloudy,partly-cloudy-night,0.0059,0.01,10.82,10.88,7.29,0.79,1020.3,1.77,2.97,47,0.36,0,16.093,297.6,rain,NAN
1640626200,Mostly Cloudy,partly-cloudy-night,0.0041,0.01,9.99,9.52,6.69,0.8,1020.7,1.95,3.43,46,0.63,0,16.093,297.9,rain,NAN
1640629800,Overcast,cloudy,0.0,0.0,9.39,8.39,5.88,0.79,1020.6,2.06,3.62,45,0.92,0,16.093,297.5,NAN,NAN
1640633400,Overcast,cloudy,0.0,0.0,8.84,7.91,5.55,0.8,1020.2,1.93,3.28,46,0.94,0,16.093,298.5,NAN,NAN
1640637000,Overcast,cloudy,0.0071,0.01,8.13,7.25,5.24,0.82,1020.0,1.75,2.83,47,0.9,0,16.093,299.4,rain,NAN
1640640600,Overcast,cloudy,0.0121,0.02,7.48,6.6,4.71,0.83,1019.5,1.65,2.42,46,0.92,0,16.093,300.2,rain,NAN
1640644200,Overcast,cloudy,0.0197,0.03,7.05,6.17,4.26,0.82,1019.0,1.6,2.14,41,0.94,0,16.093,301.5,rain,NAN
1640647800,Mostly Cloudy,partly-cloudy-night,0.0113,0.01,7.08,6.17,3.86,0.8,1019.0,1.63,1.92,37,0.71,0,16.093,304.8,rain,NAN
1640651400,Partly Cloudy,partly-cloudy-night,0.0,0.0,7.22,6.25,3.56,0.78,1019.2,1.7,1.81,34,0.48,0,16.093,307.7,NAN,NAN
1640655000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,7.34,6.47,3.75,0.78,1019.5,1.63,1.7,32,0.69,0,16.093,311.4,NAN,NAN
1640658600,Mostly Cloudy,partly-cloudy-day,0.0033,0.01,7.97,7.31,4.0,0.76,1019.9,1.52,1.7,35,0.84,0,16.093,319.8,rain,"{'azimuth': 122, 'altitude': 7, 'dni': 144.4, 'ghi': 25.6, 'dhi': 2.3, 'etr': 1407.1}"
1640662200,Mostly Cloudy,partly-cloudy-day,0.0068,0.02,10.18,9.93,4.09,0.66,1020.2,1.5,1.8,55,0.78,1,16.093,324.4,rain,"{'azimuth': 132, 'altitude': 17, 'dni': 328.9, 'ghi': 104.4, 'dhi': 9.5, 'etr': 1407.1}"
1640665800,Mostly Cloudy,partly-cloudy-day,0.0084,0.02,13.89,13.93,4.55,0.53,1020.2,1.41,1.61,35,0.8,1,16.093,321.2,rain,"{'azimuth': 143, 'altitude': 26, 'dni': 372.2, 'ghi': 176.2, 'dhi': 16, 'etr': 1407.1}"
1640669400,Mostly Cloudy,partly-cloudy-day,0.0312,0.02,17.08,17.08,5.45,0.46,1020.0,1.77,2.31,268,0.76,2,16.093,321.8,rain,"{'azimuth': 157, 'altitude': 32, 'dni': 436.1, 'ghi': 257.5, 'dhi': 23.4, 'etr': 1407.1}"
1640673000,Mostly Cloudy,partly-cloudy-day,0.065,0.03,19.07,19.07,5.86,0.42,1019.0,2.33,3.3,242,0.64,3,16.093,326.6,rain,"{'azimuth': 173, 'altitude': 36, 'dni': 551, 'ghi': 353.2, 'dhi': 32.1, 'etr': 1407.1}"
1640676600,Partly Cloudy,partly-cloudy-day,0.0897,0.05,20.3,20.3,5.66,0.38,1017.9,2.45,3.39,211,0.54,3,16.093,331.0,rain,"{'azimuth': 190, 'altitude': 35, 'dni': 622.1, 'ghi': 395.2, 'dhi': 35.9, 'etr': 1407.1}"
1640680200,Partly Cloudy,partly-cloudy-day,0.1165,0.07,21.0,21.0,5.41,0.36,1017.0,2.44,3.14,236,0.51,2,16.093,333.2,rain,"{'azimuth': 206, 'altitude': 31, 'dni': 619.1, 'ghi': 354.7, 'dhi': 32.2, 'etr': 1407.1}"
1640683800,Partly Cloudy,partly-cloudy-day,0.1337,0.08,21.13,21.13,5.43,0.36,1016.4,2.34,2.8,261,0.52,1,16.093,336.4,rain,"{'azimuth': 219, 'altitude': 24, 'dni': 560.7, 'ghi': 254.3, 'dhi': 23.1, 'etr': 1407.2}"
1640687400,Partly Cloudy,partly-cloudy-day,0.1462,0.08,20.49,20.49,6.21,0.39,1016.0,2.16,2.8,253,0.53,0,16.093,339.2,rain,"{'azimuth': 230, 'altitude': 15, 'dni': 452.1, 'ghi': 129.5, 'dhi': 11.8, 'etr': 1407.2}"
1640691000,Partly Cloudy,partly-cloudy-day,0.0728,0.05,19.06,19.06,5.31,0.4,1016.2,1.99,2.35,239,0.5,0,16.093,336.0,rain,"{'azimuth': 239, 'altitude': 5, 'dni': 167.2, 'ghi': 26.9, 'dhi': 2.4, 'etr': 1407.2}"
1640694600,Partly Cloudy,partly-cloudy-night,0.0045,0.02,17.06,17.06,4.0,0.42,1016.8,1.95,1.95,207,0.48,0,16.093,329.3,rain,NAN
1640698200,Mostly Cloudy,partly-cloudy-night,0.0377,0.03,14.93,14.93,5.42,0.53,1017.5,1.87,2.49,99,0.65,0,16.093,323.2,rain,NAN
1640701800,Mostly Cloudy,partly-cloudy-night,0.0804,0.06,12.98,12.98,6.82,0.66,1018.4,1.94,3.38,71,0.76,0,16.093,320.2,rain,NAN
